Format,MoTeC CSV File,,,Workbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584.55,38.8,12776.9,191.3,73.2,13.267,39.9,85.6,0.88,87.9,11.5,115.3,73.1,38,0,0,73.2,54,,424.2,100,345.9,13.2,3.3,0,21.6,,120.3,,,36.7,39.8,37,63.279,64.3,58.6,72.6,73,6.2,8.9,39.2,530,550,2,183.8,0.84,0,2.16,3.24,67.32,-0.91,0.54,0.85,82.9,15000,136.4,68566.797,160525,56.9,296.1,14.1,,37.5,,100,39.2,173.1,,,,,0,2.056,1.719,1.713,2.201,208.5,111.6,100,42.0651617,-84.2384383,45,4.034,-0.044,133.4,1,9668,0,14.3,12.65,12.84,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
584.9,37.4,12737.9,191.3,71.7,13.284,39.9,85.6,0.88,86.6,11.5,111.4,73.1,38,0,0,71.7,54,,423.8,100,330.7,12.7,3.2,0,21.9,,120.3,,,35.6,40,35.3,63.283,64.2,58.8,72.5,71.9,5.7,6.7,39.2,530,550,2,183.9,0.835,0,-1.44,7.2,59.76,-0.81,0.42,0.77,81.7,15000,136.5,68566.817,160525,56.9,296.1,15.1,,36.5,,100,37.5,173.1,,,,,0,2.103,1.723,1.693,2.187,208.4,111.6,100,42.0651647,-84.2384373,45,4.034,-0.044,133.4,1,9668,0,13.78,13.2,14.3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
585.25,36.1,12699,191.3,70.2,13.301,39.9,85.6,0.88,85.3,11.5,107.5,73,38,0,0,70.2,54,,423.3,100,315,12.3,3.1,0,22.1,,120.2,,,35,40.2,34.6,63.283,64.2,58.9,72.3,70.9,6.2,7.3,39.2,530,550,2,183.9,0.831,0,7.56,3.96,54,-0.7,0.48,0.91,80.5,15000,136.5,68566.858,160525,56.9,296.1,15.1,,35.4,,100,35.8,173.1,,,,,0,2.113,1.73,1.681,2.192,208.4,111.6,100,42.0651707,-84.2384353,45,4.034,-0.044,133.4,1,9668,0,12.17,14.2,14.14,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
585.61,34.7,12660,191.3,68.7,13.318,39.8,85.6,0.88,84.1,11.5,103.5,73,38,0,0,68.7,54,,422.8,100,299.4,11.9,3,0,22.4,,120.2,,,34.3,40.4,34.3,63.283,64.1,59.1,72.1,69.8,4.6,7.3,39.1,530,550,2,183.9,0.826,0,5.76,7.2,48.6,-0.91,0.1,0.77,79.3,15000,136.5,68566.898,160525,56.9,296.1,15.1,,34.4,,100,34.8,173.1,,,,,0,2.109,1.73,1.684,2.191,208.3,111.6,100,42.0651767,-84.2384333,45,4.034,-0.044,133.4,1,9668,0,13.12,12.48,13.39,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
585.96,34.6,12652.1,191.3,68,13.299,40,85.6,0.88,83.6,11.5,101.9,73,38,0,0,68,54,,422.3,100,293,11.7,3,0,22.6,,120.2,,,34.6,40.6,34.5,63.105,64.5,59.9,71.8,70,7.8,6.7,39.1,530,550,2,183.9,0.833,0,10.08,1.08,45.36,-0.45,0.35,0.88,75.4,15000,136.5,68566.898,160525,56.9,296.1,16.3,,34.5,,100,34.4,173.1,,,,,0,2.079,1.726,1.697,2.192,208.3,111.6,100,42.0651767,-84.2384333,45,4.034,-0.044,133.4,1,9668,0,12.94,14.66,11.66,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
586.3,34.6,12644.1,191.3,67.4,13.279,40.3,85.6,0.88,83,11.5,100.2,73,38,0,0,67.4,53.9,,421.8,100,286.6,11.5,3,0,22.9,,120.2,,,34.8,40.8,34.7,62.927,64.8,60.6,71.5,70.3,6.7,6.7,39.1,530,550,2,183.9,0.84,0,9,0,38.16,-0.56,0.2,0.85,71.5,15000,136.5,68566.898,160525,56.9,296.1,17.6,,34.5,,100,34.3,173.1,,,,,0,2.051,1.711,1.709,2.187,208.2,111.6,100,42.0651767,-84.2384333,45,4.034,-0.044,133.5,1,9668,0,13.66,12.01,12.44,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
586.65,34.6,12636.2,191.3,66.7,13.26,40.5,85.6,0.88,82.5,11.5,98.6,72.9,38,0,0,66.7,53.9,,421.3,100,282.1,11.3,3,0,23.1,,120.2,,,34.9,41,35.2,62.838,65.2,61.4,71.1,70.5,6.7,7.3,39.1,530,550,2,183.9,0.846,0,4.32,-7.2,34.2,-0.58,0.57,1.14,67.6,15000,136.6,68566.919,160525,56.9,296.1,18.2,,34.6,,100,34.3,173.2,,,,,0,2.009,1.702,1.72,2.167,208.2,111.5,100,42.06517936,-84.23843164,45,4.034,-0.044,133.5,1,9668,0,12.96,14.44,11.94,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
587,34.5,12628.2,191.3,66,13.241,40.7,85.6,0.88,82,11.4,96.9,72.9,38,0,0,66,53.9,,420.8,100,279.5,11.1,2.9,0,23.4,,120.1,,,34.9,41.2,35.3,62.838,65.5,62.2,70.8,70.7,5.6,6.7,39.1,530,550,2,184,0.853,0,-10.8,4.32,24.48,-0.53,0.65,1.31,63.7,15000,136.6,68566.959,160525,56.9,296.1,18.2,,34.7,,100,34.3,173.2,,,,,0,1.982,1.696,1.719,2.133,208.1,111.5,100,42.06518468,-84.23842832,45,4.034,-0.044,133.5,1,9668,0,13.64,12.93,13.32,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
587.35,34.5,12620.3,191.3,65.3,13.221,40.9,85.6,0.88,81.5,11.4,95.3,72.9,38,0,0,65.3,53.8,,420.4,100,276.9,10.9,2.9,0,23.6,,120.1,,,34.9,41.4,34.9,62.838,65.9,62.9,70.5,71,7.3,6.7,39.1,530,550,2,184,0.86,0,-12.6,10.44,15.12,-0.34,0.44,1.02,59.8,15000,136.6,68567,160525,56.9,296.1,18.2,,34.8,,100,34.5,173.2,,,,,0,1.997,1.696,1.715,2.14,208.1,111.5,100,42.06519,-84.238425,45,4.034,-0.044,133.5,1,9668,0,12.54,14.49,13.24,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
587.7,32.6,12501.9,191.4,62.7,13.241,40.8,85.6,0.88,80,11.4,90.2,72.9,38,0,0,62.7,53.9,,419.9,100,277,10.3,2.8,0,23.9,,120.1,,,32.6,41.6,33.7,62.564,65.4,63.3,70.1,70,2.9,6.2,39.1,530,550,2,184,0.866,0,-8.64,0,3.96,-0.45,0.32,0.93,59,15000,136.6,68567,160525,56.9,296.1,20.2,,32.9,,100,34.5,173.2,,,,,0,2.026,1.702,1.71,2.14,208.1,111.5,100,42.06519,-84.238425,45,4.034,-0.044,133.5,1,9668,0,13.91,12.94,13.47,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
588.04,30.7,12383.5,191.4,60.1,13.26,40.6,85.6,0.87,78.6,11.4,85.1,72.8,38,0,0,60.1,53.9,,419.4,100,277.1,9.7,2.7,0,24.2,,120.1,,,30.2,41.8,30.9,62.29,64.9,63.6,69.8,69.1,3,7.3,39.1,530,550,2,184,0.873,0,-15.48,5.76,-1.44,-1.05,0.44,0.91,58.1,15000,136.6,68567,160525,56.9,296.1,22.3,,30.9,,100,34.1,173.2,,,,,0,2.043,1.722,1.687,2.109,208,111.4,100,42.06519,-84.238425,45,4.034,-0.044,133.6,1,9668,0,13.6,12.39,13.82,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
588.39,28.8,12265,191.4,57.5,13.279,40.5,85.6,0.87,77.2,11.4,80,72.8,38,0,0,57.5,54,,418.9,100,262.5,9.2,2.5,0,24.4,,120.1,,,28.2,42,27.4,62.153,64.4,64,69.5,68.2,5.1,6.7,39,530,550,2,184.1,0.879,0,-13.68,4.68,-13.68,-1.13,0.32,0.75,57.3,15000,136.7,68567.02,160525,56.9,296.1,23.3,,29,,100,31.7,173.2,,,,,0,2.082,1.737,1.669,2.091,208,111.4,100,42.065193,-84.238423,45,4.034,-0.044,133.6,1,9668,0,12.57,13.8,12.56,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
588.73,26.9,12146.6,191.4,54.9,13.299,40.3,85.6,0.87,75.8,11.4,74.9,72.8,38,0,0,54.9,54.1,,418.4,100,233.3,8.6,2.4,0,24.7,,120,,,26.6,42.2,25,62.153,63.9,64.3,69.1,67.3,4,6.2,39,530,550,2,184.1,0.886,0,1.44,10.44,-21.6,-0.5,0.41,1.03,56.5,15000,136.7,68567.061,160525,56.9,296.1,23.3,,27,,100,27.5,173.2,,,,,0,2.11,1.739,1.63,2.103,207.9,111.4,100,42.065199,-84.238419,45,4.034,-0.044,133.6,1,9668,0,12.95,13.36,13.69,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
589.08,25,12028.2,191.4,52.4,13.318,40.2,85.7,0.87,74.4,11.3,69.8,72.8,38,0,0,52.4,54.1,,417.9,100,204,8,2.3,0,24.9,,120,,,25,42.4,25,62.153,63.4,64.6,68.8,66.3,4.6,6.2,39,530,550,2,184.1,0.892,0,-3.96,-5.04,-27.72,-0.65,0.29,0.76,55.7,15000,136.7,68567.102,160525,56.9,296.1,23.3,,25.1,,100,25.1,173.2,,,,,0,2.114,1.736,1.623,2.105,207.9,111.4,100,42.065205,-84.238415,45,4.034,-0.044,133.6,1,9668,0,12.12,13.46,13.65,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
589.42,27.9,11963.8,191.4,55,13.306,40.5,85.7,0.87,76.1,11.3,75.3,72.7,38,0,0,55,54.2,,417.4,100,191.2,8.7,2.4,0,25.2,,120,,,29.1,42.6,27.3,62.19,63.7,65.2,68.1,66.2,5.7,5.7,39,530,550,2,184.1,0.905,0,13.32,-4.32,-29.88,-1.03,0.72,0.88,54,15000,136.7,68567.102,160525,56.9,296.1,25.1,,27.7,,100,24.5,173.2,,,,,0,2.087,1.74,1.632,2.115,207.8,111.3,100,42.065205,-84.238415,45,4.034,-0.044,133.6,1,9668,0,13.82,12.24,13.53,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
589.77,30.8,11899.5,191.4,57.6,13.294,40.9,85.7,0.87,77.9,11.3,80.9,72.7,38,0,0,57.6,54.3,,417,100,178.4,9.3,2.6,0,25.4,,120,,,33.2,42.7,32.8,62.227,64,65.7,67.5,66.1,7.8,5.7,39,530,550,2,184.1,0.918,0,-6.48,4.32,-30.24,-0.78,0.57,1.01,52.2,15000,136.7,68567.102,160525,56.9,296.1,26.9,,30.4,,100,25.7,173.2,,,,,0,2.068,1.739,1.636,2.13,207.8,111.3,100,42.065205,-84.238415,45,4.034,-0.044,133.7,1,9668,0,13.31,12.94,13.89,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
590.12,33.6,11835.1,191.4,60.2,13.282,41.2,85.7,0.87,79.6,11.3,86.4,72.7,38,0,0,60.2,54.3,,416.5,100,188.2,10,2.7,0,25.7,,120,,,36,42.9,37.6,62.246,64.3,66.3,66.8,66,5.1,6.2,39,530,550,2,184.1,0.93,0,-1.08,-7.56,-30.24,-0.45,0.33,1.15,50.4,15000,136.8,68567.122,160525,56.9,296.12,27.9,,33.1,,100,31,173.2,,,,,0,2.038,1.722,1.654,2.142,207.7,111.3,100,42.06520766,-84.23841266,45,4.034,-0.044,133.7,1,9668,0,12.3,13.76,12.91,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
590.46,36.5,11770.7,191.4,62.8,13.27,41.5,85.7,0.87,81.4,11.3,92,72.7,38,0,0,62.8,54.4,,416,100,220.5,10.6,2.8,0,25.9,,119.9,,,37.5,43.1,39.7,62.246,64.7,66.9,66.2,65.9,6.7,6.7,39,530,550,2,184.2,0.943,0,-11.16,-4.32,-29.52,-0.58,0.3,1.11,48.7,15000,136.8,68567.163,160525,56.9,296.16,27.9,,35.8,,100,36.8,173.3,,,,,0,2.007,1.722,1.661,2.134,207.7,111.3,100,42.06521298,-84.23840798,45,4.034,-0.044,133.7,1,9668,0,13.35,13.64,12.74,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
590.81,39.4,11706.4,191.4,65.5,13.258,41.9,85.7,0.87,83.1,11.3,97.6,72.6,38,0,0,65.5,54.5,,415.5,100,252.9,11.3,2.9,0,26.2,,119.9,,,39,43.3,39,62.246,65,67.4,65.5,65.8,6.2,5.7,39,530,550,2,184.2,0.956,0,-5.4,-25.56,-29.88,-0.13,0.5,0.92,46.9,15000,136.8,68567.203,160525,56.9,296.2,27.9,,38.5,,100,39.3,173.3,,,,,0,1.992,1.725,1.676,2.112,207.6,111.2,100,42.0652183,-84.2384033,45,4.034,-0.044,133.7,1,9668,0,13.95,13.58,12.79,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
591.16,38.6,11808.9,191.5,65.7,13.265,41.8,85.7,0.87,83.2,11.2,98.1,72.6,38,0,0,65.7,54.6,,415,100,274,11.4,3,0,26.4,,119.9,,,37.3,43.5,37.1,62.624,64.9,67.2,66.4,66.1,6.7,6.2,39,530,550,2,184.2,0.953,0,-5.4,-7.92,-30.6,0.28,0.33,1.03,48.8,15000,136.8,68567.203,160525,56.9,296.2,29.8,,37.9,,100,39.6,173.3,,,,,0,1.992,1.733,1.669,2.091,207.6,111.2,100,42.0652183,-84.2384033,45,4.034,-0.044,133.7,1,9668,0,14,13.48,13.16,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
591.51,37.7,11911.4,191.5,66,13.272,41.7,85.7,0.87,83.3,11.2,98.6,72.6,38,0,0,66,54.7,,414.5,100,295.1,11.4,3,0,26.7,,119.9,,,35.6,43.7,35.3,63.001,64.8,67,67.2,66.3,5.1,5.1,39,530,550,2,184.2,0.949,0,-6.12,-3.24,-29.88,0.15,0.35,1.15,50.6,15000,136.8,68567.203,160525,56.9,296.2,31.8,,37.3,,100,38.5,173.3,,,,,0,1.991,1.743,1.667,2.009,207.5,111.2,100,42.0652183,-84.2384033,45,4.034,-0.044,133.8,1,9668,0,14.19,13.45,12.76,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
591.86,36.8,12013.9,191.5,66.3,13.279,41.5,85.7,0.87,83.4,11.2,99.1,72.6,38,0,0,66.3,54.8,,414,100,300.3,11.5,3,0,26.9,,119.9,,,34.9,43.9,34.7,63.19,64.7,66.8,68,66.6,4.6,5.1,39,530,550,2,184.2,0.946,0,0,-15.84,-28.8,0.1,0.23,0.87,52.5,15000,136.9,68567.222,160525,56.9,296.2,32.8,,36.7,,100,36.5,173.3,,,,,0,1.997,1.772,1.678,1.942,207.5,111.2,100,42.06522064,-84.23840064,45,4.034,-0.044,133.8,1,9668,0,13.71,13.7,12.92,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
592.21,36,12116.4,191.5,66.6,13.287,41.4,85.7,0.87,83.5,11.2,99.6,72.6,38,0,0,66.6,54.9,,413.6,100,289.7,11.5,3,0,27.2,,119.8,,,35.1,44.1,34.6,63.19,64.6,66.6,68.8,66.8,7.3,6.2,39,530,550,2,184.2,0.942,0,8.28,-5.4,-23.76,0.2,0.17,0.94,54.3,15000,136.9,68567.259,160525,56.9,296.2,32.8,,36.1,,100,35.5,173.3,,,,,0,1.986,1.796,1.706,1.898,207.4,111.1,100,42.06522532,-84.23839532,45,4.034,-0.044,133.8,1,9668,0,13.96,13.6,12.37,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
592.56,35.1,12219,191.5,66.9,13.294,41.3,85.7,0.87,83.6,11.2,100.2,72.5,38,0,0,66.9,55,,413.1,100,279,11.6,3,0,27.4,,119.8,,,35.4,44.3,35.4,63.19,64.5,66.5,69.7,67.1,5.1,5.1,39,530,550,2,184.3,0.939,0,1.08,-9.72,-18.72,0.44,0.19,0.7,56.1,15000,136.9,68567.297,160525,56.9,296.2,32.8,,35.5,,100,35.1,173.3,,,,,0,1.981,1.824,1.75,1.878,207.4,111.1,100,42.06523,-84.23839,45,4.034,-0.044,133.8,1,9668,0,13.53,14.15,13.09,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
592.92,34.6,12222.1,191.5,66.1,13.294,41.4,85.7,0.87,83,11.2,98.5,72.5,38,0,0,66.1,54.9,,412.6,100,280.2,11.4,3,0,27.7,,119.8,,,35.4,44.5,35.7,63.805,64.8,66.7,69.5,67.2,7.8,5.7,39,530,550,2,184.3,0.936,0,5.4,11.52,-18,0.4,0.48,1.18,59.4,15000,136.9,68567.297,160525,56.9,296.2,34.3,,34.5,,100,35.1,173.3,,,,,0,1.94,1.81,1.801,1.886,207.3,111.1,100,42.06523,-84.23839,45,4.034,-0.044,133.8,1,9668,0,13.18,14.18,13.12,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
593.28,34.1,12225.3,191.5,65.4,13.294,41.6,85.7,0.87,82.5,11.2,96.8,72.5,38,0,0,65.4,54.9,,412.1,100,281.3,11.2,2.9,0,28,,119.8,,,35.4,44.7,35.4,64.42,65.2,67,69.3,67.4,7.3,4.6,39,530,550,2,184.3,0.933,0,2.52,-13.68,-16.56,0.36,0.53,0.87,62.6,15000,136.9,68567.297,160525,56.9,296.2,35.8,,33.4,,100,35.2,173.3,,,,,0,1.906,1.821,1.831,1.907,207.3,111.1,100,42.06523,-84.23839,45,4.034,-0.044,133.9,1,9668,0,13.19,14.43,14.31,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
593.64,33.6,12228.5,191.5,64.7,13.294,41.8,85.7,0.87,81.9,11.1,95.1,72.5,38,0,0,64.7,54.8,,411.6,100,279.8,11,2.9,0,28.2,,119.8,,,34.4,44.9,34.4,64.727,65.5,67.2,69.2,67.6,4.6,5.1,39,530,550,2,184.3,0.93,0,-0.72,0,-14.4,0.05,0.23,1.01,65.9,15000,137,68567.317,160525,56.9,296.22,36.6,,32.4,,100,35.2,173.3,,,,,0,1.897,1.822,1.834,1.895,207.2,111,100,42.06523266,-84.23838734,45,4.034,-0.044,133.9,1,9668,0,12.7,14.49,12.14,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
594,33,12231.7,191.5,64,13.294,41.9,85.7,0.87,81.4,11.1,93.4,72.4,38,0,0,64,54.8,,411.1,100,275.4,10.8,2.9,0,28.5,,119.7,,,32.4,45.1,32,64.727,65.9,67.5,69,67.7,4.6,5.1,39,530,550,2,184.4,0.927,0,-8.64,1.08,-11.52,0.19,0.73,0.98,69.2,15000,137,68567.358,160525,56.9,296.26,36.6,,31.3,,100,34.9,173.3,,,,,0,1.899,1.862,1.831,1.883,207.2,111,100,42.06523798,-84.23838202,45,4.034,-0.044,133.9,1,9668,0,12.7,14.32,11.52,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
594.36,32.5,12234.8,191.5,63.3,13.294,42.1,85.7,0.87,80.8,11.1,91.7,72.4,38,0,0,63.3,54.7,,410.6,100,271.1,10.6,2.8,0,28.7,,119.7,,,30.4,45.3,30.4,64.727,66.2,67.7,68.8,67.9,4,5.1,39,530,550,2,184.4,0.924,0,3.6,-7.2,-7.56,0.35,0.44,0.92,72.4,15000,137,68567.398,160525,56.9,296.3,36.6,,30.2,,100,32.8,173.4,,,,,0,1.904,1.889,1.815,1.852,207.2,111,100,42.0652433,-84.2383767,45,4.034,-0.044,133.9,1,9668,0,12.84,14.4,13.22,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
594.73,28.6,12216.6,191.5,58.3,13.308,42.2,85.7,0.87,78.4,11.1,82.8,71.7,38,0,0,58.3,54.7,,410.8,100,252.1,9.5,2.6,0,28.6,,119.7,,,26.7,45.3,28.7,65.231,66.4,67.9,68.9,68,4.6,5.1,39,530,550,2,184.4,0.925,0,6.48,-10.44,-4.32,0.56,0.03,1.04,65.4,15000,137,68567.398,160525,56.9,296.3,37.7,,26.5,,100,30.9,173.4,,,,,0,1.902,1.911,1.818,1.81,207.5,111.1,100,42.0652433,-84.2383767,45,4.034,-0.044,133.9,1,9668,0,13.36,13.34,12.87,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
595.09,24.7,12198.3,191.6,53.4,13.323,42.4,85.7,0.87,75.9,11.1,73.9,70.9,38,0,0,53.4,54.7,,410.9,100,233.1,8.5,2.4,0,28.5,,119.7,,,22.9,45.3,23.8,65.735,66.5,68.1,68.9,68.2,5.1,5.1,39,530,550,2,184.4,0.926,0,3.96,-10.44,-2.88,0.37,0.24,0.89,58.4,15000,137,68567.398,160525,56.9,296.3,38.8,,22.8,,100,28.9,173.4,,,,,0,1.887,1.911,1.828,1.789,207.8,111.1,100,42.0652433,-84.2383767,45,4.034,-0.044,134,1,9668,0,13.11,13.32,11.46,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
595.46,20.8,12180,191.6,48.5,13.337,42.6,85.7,0.87,73.4,11.1,65,70.2,38,0,0,48.5,54.7,,411,100,206.3,7.4,2.2,0,28.4,,119.7,,,19.1,45.2,17.9,65.987,66.7,68.2,69,68.4,6.1,7.8,39,530,550,2,184.4,0.927,0,8.28,14.4,-3.24,0.52,0.24,1.3,51.3,15000,137.1,68567.419,160525,56.9,296.3,39.4,,19.1,,100,24.1,173.4,,,,,0,1.836,1.907,1.841,1.823,208.1,111.2,100,42.06524598,-84.2383737,45,4.034,-0.044,134,1,9668,0,13.19,14.6,12.45,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
595.83,16.9,12161.7,191.6,43.5,13.352,42.7,85.7,0.87,71,11.1,56.1,69.5,38,0,0,43.5,54.7,,411.1,100,171.9,6.4,2,0,28.3,,119.7,,,15.4,45.2,13.1,65.987,66.8,68.4,69,68.5,15.4,6.2,39,530,550,2,184.4,0.928,0,-5.4,8.64,-7.2,0.66,0.66,1.17,44.3,15000,137.1,68567.459,160525,56.9,296.3,39.4,,15.3,,100,17.6,173.4,,,,,0,1.815,1.901,1.843,1.855,208.4,111.3,100,42.06525134,-84.2383677,45,4.034,-0.044,134,1,9668,0,13.47,14.89,12.62,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
